ID,log2FC
SCAMP3,-0.102782903
SIAH2-AS1,-0.342093676
IFIT3,-0.196418998
SMAD7,-0.440431574
PROX1,0.897430315
CHCHD3,0.118086328
CILP,0.761281959
SLC22A23,-0.125101213
FRMD8,0.093772554
TTC39B,0.187306438
TNFAIP1,0.115053161
GS1-24F4.2,-0.476658826
LYPLAL1-DT,0.59432447
ZNF3,-0.097404586
PTPN1,0.105692082
ZNF250,-0.134739121
KCNQ5-DT,0.438460033
LRRC73,-0.712868718
ESAM-AS1,-0.774111608
CCNB2,-0.090396683
ANKRD34A,-0.189026613
TBCAP1,0.532575428
RHBDL2,-0.268138342
PARM1,0.940992237
CLEC16A,-0.100240252
LSP1P4,-0.253165648
HSF4,-0.250696063
RPL39P38,0.599284746
FABP5P1,-0.436935435
PCAT1,-0.617719328
RPS10P3,-0.442521821
RCCD1-AS1,-0.326917337
TMEM52,-0.422712947
MAPKAPK3,-0.075747381
UTRN,0.149439242
NXPH1,-0.613376301
GOLGA8IP,0.69995912
TSGA10IP,-0.676934851
ATP2B2,-0.497597358
FRMD1,0.175664588
KDELR1,0.069871262
MAP10,0.22410039
NEU3,0.127661834
BTN3A3,-0.189458756
PMS2P7,0.336165878
TERF2,0.075603925
IGFL4,0.690222717
ANKRD36C,0.130630499
ZNF714,0.21398152
TRMT9B,0.679803879
RPP30,0.058605876
LINC00654,0.34915862
ZNF573,-0.237388548
MAPKAPK5-AS1,-0.078690064
SH3BP5L,-0.10852414
BCL2L2-PABPN1,-0.527333584
SLC24A3-AS1,-0.370301897
A2MP1,-0.402172976
UBAP2,0.10970739
ADAM22,0.208718395
DACH1,-0.165064229
CDK5RAP3,0.108043845
EIF5A2,-0.095314839
NETO2,-0.213539069
BTN3A2,-0.076554119
CCDC17,-0.126693288
CCDC7,-0.140660266
CD72,0.273187906
KLF11,-0.122586465
NACA3P,-0.185362638
CUEDC1,-0.284908294
OFD1P17,0.760810206
MTHFD1,0.074119698
CDK9,0.077877841
LINC01715,0.484616859
MFF-DT,0.356120483
RITA1,-0.112844848
NTAN1,-0.109772501
RMST,-0.948776481
CD1D,-0.167731762
LRIG1,0.244154822
THRB-AS1,-0.652358934
PARPBP,0.113753918
TMEM107,-0.136841786
HLA-E,-0.05810995
SEC22B4P,-0.451006993
CC2D2B,-0.4072873
KRT8P52,-0.62012983
DDIAS,0.089002288
GPR4,0.730544966
AATF,0.047400594
HCG25,0.326502158
DISP1,-0.116675582
SMARCA5-AS1,0.352733702
UTS2R,-0.740245877
TRAF3IP1,-0.087735851
SF3A3P1,0.230680793
RUFY1,-0.066273964
GCNT2,-0.114991455
RAB43P1,0.466913345
CACFD1,-0.421692651
BNIP3P11,-0.472502224
TBC1D3E,-1.428720348
CUTALP,0.08572627
CAMK4,0.602803213
FAM169A,-0.516077034
HSPA9P1,-0.444733663
DVL1,-0.103268027
ZCWPW2,0.3874181
KRT8P39,-0.162145256
TEX22,-0.248194862
ARHGEF1,-0.106823089
SNHG31,-0.591791269
GAS8,-0.063379407
CC2D1B,-0.144184544
LINC02021,0.162947359
CNR2,-0.183898894
KLHL35,-0.192885453
ZNF410,-0.246248622
MEI1,0.435805177
TMCC3,-0.348027037
NUDT7,0.376442226
ZNF471,-0.169222247
KCNC3,-0.479096022
OPLAH,0.168366499
FAM120C,-0.174952918
UTS2,-0.311419874
EIF2D,-0.082657648
FLT4,-0.096696517
LINC01902,-0.759911026
POLR2D,-0.06851071
STX1B,-0.232188606
PLLP,-0.335521433
SYCP1,-0.327492181
ANXA11,0.058417294
ZNF350-AS1,0.378357551
FBLL1,-0.661787394
PYROXD2,0.127215448
SLC66A1L,-0.489229234
SCN3B,-0.587709577
MATN1,-0.45110034
STK32B,-0.321183088
ARSD,0.227889655
MAZ,0.08295379
RNU6-1143P,-0.6825754
ADCY9,-0.338968188
VRK3,0.065486522
ESPN,-0.12762214
GCNT1,-0.121387846
TLR4,-0.270175696
LINC02870,-0.526025013
SOCS2-AS1,-0.152192393
DNASE2,0.086581687
GPR18,-0.253474539
LY86,-0.422502983
TMEM117,0.176337014
CD63-AS1,0.085819775
ATP1B3-AS1,0.523919754
ASPHD1,0.248170727
NSUN4,0.065618733
LILRB1,0.388243622
OR2W3,-0.220100347
AHSA1,0.091441077
SPATA17,0.374144496
EFR3B,-0.385764771
TMEM38B,-0.131478061
P2RX5,0.239337257
NAT14,0.114197635
PGBD5,0.418318791
POLH-AS1,0.585816456
YAE1,0.119183283
TIFAB,-0.447081414
ZEB2-AS1,0.257696268
PANK2-AS1,-0.589424295
TPRKB,0.108201889
ABHD15,-0.135321892
POPDC2,-0.460653178
CCDC26,-0.206972097
SMIM14,0.1768114
MLANA,0.280203759
XPC-AS1,-0.157452642
CDHR3,0.596054756
CCDC103,-0.806310238
SLC35A1,0.208838111
TTYH3,0.195979519
LINC01521,-0.357357172
ADRB2,-0.495420205
ALOX12,0.131401314
RNF157-AS1,0.804804673
PROKR1,0.535022903
COX18,0.12708234
KREMEN2,0.32237755
ANKAR,-0.242414359
AFG1L,-0.124540047
SLC7A7,0.265962079
CXCL16,-0.371867275
ZNF383,-0.137146049
SYTL3,0.140906919
ZNF890P,0.517567212
ARHGEF2-AS2,-0.156561337
PLPP5,0.13105515
MILR1,0.306106099
SS18L1,0.105340951
CPB1,-0.343079301
ACTG1P14,-0.300422957
LRRC19,-0.542771099
ZNFX1,-0.125858996
LINC02422,-0.428674072
C21orf62-AS1,-0.200557581
RAPH1,-0.386534806
IDH1-AS1,0.329332863
CRYGS,-0.137669508
ATP8B5P,-0.449350665
JAM2,-0.341611897
RRN3P2,-0.438635721
ZNF160,0.083687939
HMGN1P8,-0.365146068
BAZ1B,0.103669527
HNRNPA1P53,-0.276032904
VENTX,0.433520823
NUP50-DT,-0.184674686
CMTM8,0.326338988
TMEM191A,-0.494031789
RIN2,0.285756887
RN7SL471P,-0.441038283
SNAPIN,0.12932077
UBE2Q2P1,-0.117502153
PPIAP22,-0.133010297
DHX16,-0.091606915
GPRACR,0.258995618
MRPL19,0.127937721
ATAT1,0.12313027
NPAS3,-0.437242609
KLRG2,-0.556994885
MAP2K6,0.268127894
SLC25A16,-0.109931057
MTX1,-0.081083103
MANBA,0.077233645
TAF7,0.134372766
KATNBL1P6,0.454678686
SRGAP2C,0.185819255
PDAP1,-0.057910262
SMIM29,-0.132972981
SLC3A2,-0.058844651
TSSK3,0.32762228
GYPB,0.106336299
CASC15,-0.325942631
SPEF2,0.097776524
NLRX1,-0.101968033
LINC00513,0.45747058
RPL5P23,0.109840579
IL23A,0.278798361
SNX5,-0.077036245
FAM238B,-0.522833242
TRIB2,0.087887101
SSB,0.107981748
HINFP,0.071588901
GPS2P2,-0.691812246
CXCL2,-0.211630174
TCF19,0.065368362
C17orf75,0.113218597
ARSDP1,-0.340997621
UCP2,-0.052575486
OMP,-0.404066368
CADM3,-0.366460754
PLEKHM3,-0.211060875
CEP83-DT,-0.2388797
DACT3,-0.395155057
LINC02696,-0.556599426
ARGFX,0.704327371
ZNF236-DT,-0.491959303
SLCO4A1-AS1,0.7253512
ADGRB3,-0.583846766
CHI3L2,-0.468406668
FGF2,0.345711487
MALINC1,-0.232920749
TBL1X,-0.073285179
TIMM10B,0.058071554
ANKRD7,0.460230001
TMEM253,0.485728203
SORD2P,0.369573831
SIN3B,-0.144930363
RIMBP3,-0.343681225
PPP2R3A,-0.238146838
SLC26A8,-0.301846572
AKAP5,-0.251789681
RPS2P52,-0.519508786
TSSK6,0.238245299
BPNT1,0.128945885
ZMIZ1-AS1,-0.350924528
MAN2A2,-0.102651972
WIPI1,0.107353816
MID1,0.39061059
RNA5SP383,0.432629108
CLDN11,0.114670768
P4HA3,-0.217778338
KIFC2,-0.186945731
ZNF557,-0.093239079
MTND6P5,-0.490370678
TP53I11,0.211680032
PTGES3P3,-0.327287079
TRIO,0.143841616
SNORA30,-0.536713297
RPSAP16,-0.636321495
TOP3BP1,-0.271585015
FSTL1,0.499457929
RABGAP1L-AS1,-0.559858792
CHFR,-0.072197393
CCDC137P,-0.472025354
ITGB2-AS1,0.39231184
ANKHD1,0.252378141
TENM4,-0.493054189
AMOT,0.330580751
UBXN2B,0.103702828
TOR1A,-0.069404326
LUCAT1,0.401490527
ZNF606,0.083226066
B3GNT8,-0.211507803
TMEM218,0.086764025
FABP6,0.493215189
MIR548AM,0.412396191
LINC00294,-0.220239859
ANKRD12,0.153379594
H3-5,-0.296656643
DDR1,-0.183012763
RNU6-1219P,-0.384013609
SLC35E2B,-0.110476837
ESRP2,-0.205973214
SLC35A4,0.079351609
KIFC1,-0.058088191
CMIP,-0.122739811
CYP4F3,-0.275219395
KLF10,0.149633917
ANKHD1-EIF4EBP3,-0.190824834
PHLDA1-DT,0.39640637
TTBK1,-0.575537648
MAP4,-0.076668327
CAMKK2,0.072794841
TFDP1,-0.076698199
AP3D1,-0.098371755
POMGNT2,-0.089044153
BBS5,0.19916926
MAP9,0.24330217
ZNF613,-0.146639889
MYBPC2,-0.54623721
IRAK4,0.062703129
RBBP9,-0.252111901
PMEPA1,0.348553961
TAF12,-0.066659623
ZC3H12B,-0.216166445
MFGE8,-0.097435667
LLGL1,-0.134092961
ZFP28,0.309302992
FRAS1,0.531884692
DHRS3,0.113612494
BICD1,0.129544881
MEIS1,0.146682545
TUSC1,-0.142853355
SAR1A,0.056412696
ST13P7,-0.220285042
ZCCHC18,0.276350053
LINC00882,-0.364489128
CNGB1,-0.542616265
SHISA9,-0.56921526
LINC00327,0.439641876
SARM1,0.268243804
MYO10,0.1453352
ZNF233,0.209382427
SLC46A3,0.247599046
LCTL,-0.295866968
RIPK2,0.118694504
MLLT11,0.273154596
CDCP1,-0.287596413
LINC01003,-0.198600726
ODF3,-0.420570551
EDRF1-AS1,0.321778143
RELN,-0.252897219
C2orf27A,0.342083552
BCL6B,-0.149551717
LDB1,-0.115159193
TMEM216,0.158092534
DIP2A,0.074971582
ADAM11,-0.443106982
C3orf80,0.340314676
ABHD16A,0.111054739
RN7SL127P,-0.184362698
PPFIA2,-0.537174775
TPRG1L,0.060974634
MCC,-0.281971836
MRPL42,-0.070057531
ENTPD4-DT,0.506338792
FCGR3A,-0.148926602
STING1,-0.082344541
TRAPPC14,0.139117434
CAMSAP3,-0.492353282
IGLV3-21,-0.53260274
LIF-AS2,0.235303143
XIRP1,-0.158467135
TCHP,0.082397311
ADARB2,0.406115687
NDUFB6,0.0867575
ALKBH3-AS1,-0.413551322
CIBAR1P1,0.177183517
IQCG,0.096522718
LINC02211,-0.341643054
DEFB131B,-0.251566936
ZNF717,-0.144104274
RPL37P23,-0.300911524
DPY19L1P1,0.225569858
SLC4A4,0.355114294
THAP7-AS1,0.178310046
RNU6-859P,-0.705079742
KCMF1,0.088121918
RPL14P3,-0.225394782
TIMM22,-0.072711509
XPO5,-0.078977452
DCAF5,-0.059212096
ABHD12B,-0.439378167
MEGF9,-0.179179206
PARD6G,0.358168064
HMGXB3,0.063634513
ZNF239,-0.340567296
TMED6,0.558227044
ZNF57,-0.378556494
TRIM17,-0.12229497
MESP1,0.401905447
SETP12,-0.628823857
RAVER2,-0.10949654
SNHG5,-0.099121433
ABCB5,0.208562702
AMELX,0.44463579
WASF3,-0.16253633
PDPK2P,-0.194902298
MAPK7,-0.099989
SIGLEC17P,-0.164126245
PITPNM3,0.260943701
PPIE,-0.049589927
LINC01909,-0.611439447
SIK2,0.081460281
RBM4,0.106876762
PCIF1,0.092059298
CSRP1,-0.081890097
SETP17,-0.433444499
RN7SL200P,-0.434564001
TMEM150A,-0.206116169
MFSD8,-0.082205726
CYREN,0.052971324
TVP23A,-0.19789522
S100A16,-0.161748611
ZNF19,-0.144268446
JPH4,-0.286169909
SSR3,0.056617576
PKP2,0.386366143
C1orf112,0.111140533
RPL24P2,-0.519286736
GRIPAP1,0.089531528
VPS26C,-0.052119588
ABCC5,-0.104423716
C20orf96,-0.069057619
UXT-AS1,-0.304522188
TXNDC2,0.157730461
CYFIP2,-0.074652269
DUSP12,-0.059368377
CCDC28A-AS1,0.304824378
PA2G4P2,-0.180255264
NUDCD3,-0.101617657
ARHGAP42,-0.16620702
LINC02412,0.456628949
TNFSF13B,0.567343376
DOK4,0.228578592
KANSL1-AS1,-0.519695844
TOB2,0.110200793
FUNDC1,0.087661861
DIRAS1,-0.073464396
ZNF844,0.189005581
PHF5A,0.059237834
ESRRG,-0.144018137
ARR3,-0.235112065
REEP2,-0.422962453
ECM2,-0.254954132
NUBP1,0.131454423
LINC00641,0.120695569
LIMK2,0.054651553
CPOX,-0.075494108
LINC00304,-0.375032628
RNU6-1301P,0.508828031
C5orf58,0.65068022
MINDY2,-0.093370615
MXRA5,1.18583441
DUX4L50,-0.357842214
RPS6KB2,-0.062325261
CCDC177,-0.512655067
CYP1B1-AS1,-0.157739696
AHR,-0.190644749
MCCC1-AS1,0.440409314
LRRC37A15P,-0.282104213
MAP7,0.094163478
RPS3AP44,-0.353212386
USP31,-0.086908146
FMNL2,0.266266503
TPM3P9,-0.042138965
SERPINB8,-0.243170801
CYBRD1,-0.076933866
PIGG,0.063059815
SNX2,0.083700191
ACBD7,-0.256396335
CHRNA4,0.543146968
DCAF13P3,0.37181521
ANKDD1B,0.405680921
SZRD1,-0.047495692
FBXO32,0.169624411
ATP6V1C2,0.405820291
JARID2-DT,-0.391127975
EFNB2,0.575502873
F2RL2,0.133996468
PROC,-0.470366183
ZBTB32,-0.106730053
DLX6-AS1,-0.629526609
CHRNA5,-0.265612026
ALG1L,0.362223491
RN7SL558P,-0.62522232
TMEM138,0.12234008
OSTCP8,-0.673097454
MTHFSD,-0.080640892
RPL12P12,0.369982509
NFE2L1-DT,-0.223123588
LYG1,-0.169552205
RPL7AP30,-0.19225856
SEMA6A,-0.139058622
ARL4A,0.054908415
CLIC4,0.078511285
AFAP1L1,-0.276559573
LPAR1,0.686545875
ZNF140,0.200381392
VHL,-0.063981778
H2BC12,-0.096366171
OSBPL10,0.357005589
MED7,0.081663631
P2RX5-TAX1BP3,-0.217569958
DEPDC7,0.097510662
HNRNPA1P63,0.488169895
SLITRK4,0.343710158
SPCS2P4,0.15547709
LDOC1,-0.335322262
SCGB1A1,-0.442567111
LERFS,-0.432445406
IVD,0.050193887
SEMA7A,-0.084888379
CDKN1A,-0.057935412
ANKS6,0.170791464
ARMCX5-GPRASP2,0.141122373
TRAPPC2,-0.162545354
MARCKSL1,0.063289932
CFL1P5,-0.42372141
CLCNKB,0.288309541
TSHZ3,-0.528659346
FCRLB,0.180614582
FLJ38576,-0.503669092
BASP1,0.158419533
PRKAG1,-0.134941481
TM2D1,-0.091348398
SSRP1,-0.078520177
POU6F1,-0.269002075
GRAMD1A,0.078221153
SS18L2,-0.087963853
LINC01607,-0.490837772
TRAM2-AS1,0.160121064
NRXN3,0.590166195
CD247,0.144058348
AK9,0.076139125
GMNN,0.104507635
SERPINB10,-0.328218263
EXO1,0.05027748
RNF208,0.169324077
GOLGA2,-0.100788376
USP3-AS1,-0.230845776
GOLGA8O,0.271979514
TPSAB1,-0.064157897
ODAD1,-0.127406425
RNU6-850P,0.528507147
IRS2,-0.109964792
PDRG1,0.063135693
MSRB3,-0.152220076
CASTOR1,0.258125682
USF3,0.076973182
PKIA-AS1,-0.352328964
BEST4,-0.44820844
WWP1P1,-0.565852507
GAPDHP39,-0.417603101
MFSD1P1,0.5050105
COPS4,-0.08903778
TRGV4,0.386246466
SAMD14,-0.301179631
MIR4733HG,0.298646229
UTP15,0.092641496
PXMP4,-0.096610847
NT5DC4,0.188799545
RNASET2,0.08862347
GPR141,0.298176947
CPB2-AS1,0.262570892
LRRC75B,-0.188007325
KCNQ5,-0.119963224
BISPR,0.183058445
HAAO,-0.279887131
RAB11FIP5,0.398229362
RGPD1,0.504771148
EMB,-0.214209496
JAM3,0.259213392
SUSD4,-0.372500077
ZSWIM3,0.122607528
ALDH8A1,0.477636107
NHP2,-0.077870527
MACROD2,-0.477954748
RALGAPA2,-0.073501575
MARK2,-0.098558595
ATP6V1E1P1,-0.472779588
GREB1,-0.341012573
FAM104B,-0.086103438
LINC01273,0.391729618
HEATR5A-DT,-0.273673494
TUBB,-0.050538854
SNORD62,-0.458691324
POTEF,-0.605054258
HARBI1,0.16923049
ANKS1A,-0.092423968
GOLGA6L2,0.332734566
LEP,-0.613648056
PGAM5,0.080400596
HMGB2,-0.092047946
ZNF516,-0.097489192
ST13P15,0.12829489
PPIL2,-0.087285136
PRECSIT,0.193751203
MT-TS1,-0.177958424
RBM20,-0.163984559
CRIPT,0.145461761
DDX50P1,-0.19510625
C2,0.482356839
SATL1,0.367248667
PACSIN2,-0.083106294
RELA-DT,-0.264981695
IL37,0.434676975
RSF1-IT2,-0.396620183
ABCA3,-0.24548377
CTNS,-0.079894518
RNF151,-0.370500955
FMO4,0.201436622
CD2,0.577029348
AVEN,-0.053277389
AFDN-DT,-0.621067024
MTRNR2L8,-0.709562108
ATL3,0.046331152
FAM219B,-0.119007682
SIRT5,0.06235258
OAZ3,0.246474017
MYCNOS,0.44829271
FKBP7,0.123840694
SELENOKP1,-0.504944505
TLX3,-0.467296191
GABRR2,-0.370448837
ZBTB8A,-0.327718877
RPGRIP1L,0.090459216
MIR3138,-0.863950955
ANKRD6,0.160084655
ORC6,0.059428291
NIBAN3,-0.299506076
LSS,0.099955424
ASGR1,-0.144306978
C17orf113,0.211410952
USP5,-0.070646375
RASGRF1,-0.423704573
KLRB1,0.33347176
SH3BP5,0.269467896
SNHG14,0.088157976
ZNF774,-0.197492452
NOS3,0.332972073
UBQLN4,0.051504064
ZNF124,0.172312737
INTS6-AS1,0.099014617
SGCB,0.468293393
SPOUT1,0.460986711
SCO2,-0.368710985
NCMAP,-0.379773562
WRNIP1,-0.07417664
CCZ1B,0.110908393
ABCA8,-0.391656165
ZNF583,0.094228747
IFT172,0.085834837
DDT,-0.447360402
MRPL48,-0.075267453
GABBR1,-0.112685357
RPL38P1,0.484634837
TSPAN14,-0.046387361
FOXM1,0.066547029
PPP4R4,-0.478053108
ZC3H12C,0.34439338
TBC1D20,-0.071549131
TPM3P6,-0.184802458
ZNF726,-0.287668005
SRP19,0.06775673
RTL8C,0.085364275
CTNNA1P1,-0.428247309
NME1-NME2,-0.443589867
EPHB4,-0.062766757
OR8T1P,-0.476370608
ZNF230,0.092265294
HSPA5P1,-0.443224683
ZSCAN5A-AS1,-0.158357723
DSTNP2,-0.150288345
SSBP3-AS1,0.115467607
WASL,0.10523389
SH2D4A,0.282485823
SIK1B,-0.374156019
AGAP1,0.14713942
PPP2R5B,-0.055446107
OR52A5,-0.35303295
DNAJC8P1,-0.109247609
BRD3OS,0.097237277
TMEM170B,0.173747153
ZNF185,0.157132976
LINC00534,0.149350978
TPRG1,-0.618427834
TMEM161A,-0.091937502
LINC02193,-0.379973727
DNAJA4-DT,0.275860033
MFSD11,-0.060242239
LINC01545,-0.534721597
NPLOC4,-0.077325667
SETP20,0.266293017
ANKRD42-DT,-0.08353425
LRRC69,-0.222178128
THRB-IT1,-0.371335045
ZNF527,0.119782615
CDH1,0.046791554
HTATSF1,0.06512321
SUMO2P1,0.184739699
PABPC1L,0.065460121
HSPB7,-0.29303853
CUZD1,-0.453651576
FUS,-0.038637478
RNFT1-DT,-0.446175677
PKDCC,-0.041556104
RWDD4P1,-0.231524435
DIABLO,0.184696651
NPTXR,-0.408755944
RNU2-11P,0.295690421
ZBTB11-AS1,-0.143320326
DSEL,-0.311834438
OAS3,-0.233740675
RPIA,0.058340293
CEMIP,0.280861431
PMS2P6,0.574335271
GAREM2,0.089782306
ZNF658,-0.13367578
ZNF346-IT1,0.442983041
SLC22A18,-0.216375543
CD68,-0.291403067
NARF-AS2,0.196514979
NFIA-AS1,0.286818023
FN3KRP,-0.052317959
NME3,-0.197518545
SGMS1-AS1,-0.078938168
OR5BK1P,0.357212787
TARID,0.506834097
SCML2P2,-0.406155667
C9orf116,-0.250789132
SIGLEC12,0.382194292
NDUFAF7,-0.064674327
TNFAIP8L3,-0.377207056
RRS1,0.045114785
GTPBP3,-0.088836206
CD48,-0.161066071
DYNLRB2-AS1,0.563238757
ACTG1P3,-0.273473645
NIT1,0.049886879
DCBLD1,-0.073811781
LINC01625,0.311902972
IAH1,0.068295748
CDK2,0.085286624
PRR36,0.237306132
LINC00412,0.255377049
SFTPB,-0.229300109
STX17-DT,0.322134336
FBXO34-AS1,0.354470052
IGF1,0.487605811
GPR132,0.114532796
HINT1,-0.056885087
CDCA4P4,-0.351324186
TMEM132B,-0.573084858
MEIS2,0.134391835
PTGDR2,-0.10459818
NIPSNAP3B,0.077411571
PDE10A,0.443875752
C1orf50,-0.081811785
GORASP1,0.073015703
TLCD2,-0.14139573
SDC2,0.409882383
CMTM2,0.449274761
CD34,-0.279708439
LINC01703,0.393746641
TRIM16,-0.102439834
ZNF630,0.224079309
PPP1R16B,0.129293599
PCBP2P1,-0.303346862
SP140,-0.149920651
AVPI1,0.078495614
MDC1,-0.088236225
NAIP,0.198161559
HERC1,-0.064363593
LINC00471,0.212416384
LINC00957,-0.180138613
RPL26P30,-0.159177125
LINC01012,-0.14715388
KCNQ1,-0.232348818
GOLGA6L9,-0.126859888
TRAM2,0.076901492
TXLNB,0.220385736
AKAP1,0.078050904
PDCD2,0.051080873
SUMO1,-0.045870656
NEAT1,0.109150501
ZNF45-AS1,0.401703299
MYO1C,0.100747056
ATP6AP1,-0.081823443
TNFRSF1A,0.077095398
LINC01293,0.42757887
PCED1A,-0.086927797
NYAP1,0.104764544
HPN,-0.488702743
ELMOD3,-0.060334908
NUDT9P1,-0.214310542
PIPOX,-0.285255961
KLHDC1,0.159414602
FMN1,-0.170453293
IFI16,-0.098507686
USP11,-0.08103702
RMI2,-0.044804735
CELA2A,0.20262576
LMAN2L,0.050458654
SUGT1-DT,0.304570967
CAMK2G,-0.050984149
SPDYC,-0.425210722
CLCA4-AS1,0.328574496
SEC14L1,0.051240263
ZRANB2-AS2,0.194873906
FAM86B3P,0.118830886
SPINK4,0.13059232
CD200R1,-0.373950168
MAGOH,0.088290777
CSF2RA,-0.191155792
FAM174A-DT,-0.256737815
COPG2,-0.103580649
CDK18,-0.246082431
BET1,-0.083860414
ATP5MC1,-0.074101711
FUT4,0.088725234
ZKSCAN2,0.053076442
ZSCAN22,-0.069276462
DVL2,0.092211593
ANGEL1,-0.114042157
TMEM231,0.086831328
MAVS,-0.091309121
ZNRD2-DT,0.413312609
BPIFB1,-0.436517508
TSR2,-0.040617609
HYDIN2,0.536573534
SSR4P1,-0.142718726
INPP5J,0.341481847
ABHD8,-0.101336235
SERTAD2,-0.052089346
GTF2IRD1,0.150446917
APTR,-0.067337087
ITPK1P1,-0.383091399
NR6A1,0.129564108
PAK4,0.059895042
RPS14P8,0.180741977
BPGM,0.073682597
PHF14,0.057413975
MAPK8IP2,0.348038163
MLH3,-0.048947305
MRPL44,-0.043963959
MAP3K2-DT,-0.137083212
ZNF778,0.055404699
C19orf73,0.15912525
BACH1-AS1,-0.340109235
SPOCK1,-0.243818561
MIR570,0.416420368
CLEC10A,-0.069798375
ABI3BP,0.264657713
GBA2,-0.067948518
RPL12P42,-0.455378669
TRAPPC10,-0.067887354
SMIM12,-0.0541122
ITIH4,0.538922246
TMC2,-0.125859965
FHIP1B,-0.075825854
CHN1,0.15269099
YIPF4,0.053370477
OR10Z1,0.110827265
CEP57L1P1,0.345388513
PPM1L-DT,0.159779556
LOH12CR2,0.235904365
CRTC3,-0.099284011
ACYP2,0.112586201
XXYLT1-AS2,-0.313728143
TPBGL-AS1,0.402586061
LINC02649,-0.32000576
LEAP2,0.117727892
ADSS1,-0.111662566
ATG16L1,0.047718361
PYGO2,-0.068234959
SNCA-AS1,0.333003169
SERF1B,0.251012657
SLC39A14,-0.132273648
LINC02801,0.229772581
RPL9P7,-0.124140775
CALML6,0.183613954
FZD5,-0.0685349
UBE2A,-0.070326298
HSBP1,0.0792326
LRRN4,0.312375136
LINC01145,0.145391822
UBL7,-0.055414684
LIPT1,-0.084432506
MAB21L2,-0.237214599
EMX2OS,0.155330993
ITGA7,-0.119607178
POLM,0.09137137
CLTRN,-0.344642166
WARS1,0.043661801
CNTD1,0.153532386
IMPDH2,-0.032479035
FBLN2,-0.096431156
ZNRF2,0.086764067
DLG2,-0.155516261
SUFU,-0.061096771
FKBP1C,-0.276161876
PSMA1,0.114993999
LEMD2,0.037218942
TEKT3,-0.867537206
ZNF695,0.213048033
MCF2L2,-0.107240694
KLC2-AS1,-0.338622823
CYP46A1,-0.425261233
GGA3,-0.069280533
ZNF433,-0.065229117
PRKN,-0.184635602
KCNH6,0.36285438
LINC02554,0.224863805
HYOU1,-0.08310689
SLC9A3,-0.138583724
ZNF391,0.42516473
FAM227B,0.107773159
L3MBTL2,0.031470306
PSMD1,-0.03946275
RTL5,0.112677427
COL15A1,-0.073650193
IL1R1,-0.147465549
APIP,-0.083051145
SLC35B3,-0.059556092
CCT6P1,-0.053285369
GPRC5D,0.394984087
BRSK1,-0.29518362
C8G,-0.257300201
MARF1,0.042839838
RASSF2,0.121752899
AP2M1,0.046526014
LY6E-DT,-0.282297284
BEND3P1,0.317997129
LINC02795,-0.293503053
C4orf19,0.342979973
LRRC63,-0.151184503
E2F6,0.045604293
ZNF419,0.050395092
PLCG1,-0.073060157
UBE2G2,-0.048909708
NBPF10,0.123921049
ACTR1B,0.074371613
VKORC1L1,0.050540761
ACIN1,-0.031960341
CFAP58-DT,0.184278218
NALT1,0.279469363
CDKL4,-0.426933688
TRIM31,0.458612657
VPS37C,0.078610014
BAIAP2L1,0.305264989
NKAPL,-0.263886129
RPL21P5,-0.299234178
RNASEH1P2,-0.245840807
EEF1A1P12,-0.333887685
ZNF887P,0.240215959
C1orf220,-0.167808515
BHMT2,0.315269372
CHERP,-0.065862018
GIMAP7,-0.118352156
RAB34,0.081147556
DIAPH1-AS1,-0.2847318
ADAMTSL5,-0.179371295
FAM151B-DT,-0.193389628
SYCE2,0.071368826
LINC00942,-0.234170186
RPL15P18,-0.338240576
SULF2,0.124193942
SLC46A1,-0.168518475
APOL2,0.040377537
PHYHD1,-0.160047021
RPL39P26,0.350484777
UBE2H,-0.031346744
SNHG26,-0.059383847
PLCB1,-0.326315093
GRIN3A,-0.314753638
FCRL5,0.353963238
RPL17,-0.068987017
RAB35,-0.055183656
PRKACB-DT,-0.161911732
GTF2A2,-0.069318615
CDS2,-0.039998501
PPP1R13B,-0.185566259
KRT19,-0.064287819
PRKCA-AS1,0.374279377
GABPB1-IT1,-0.052308211
MAPKAPK5,-0.047886893
ATG14,0.037142961
CPSF6,-0.050670735
KLHL3,0.141262651
PRMT5-AS1,-0.283282047
DSCAML1,-0.3602054
BASP1-AS1,-0.29130519
MRPS23,-0.050467578
HCG27,0.118754094
HPCAL1,-0.080318174
HHLA3,0.074100157
DPRXP2,-0.343542204
ASMTL,-0.048897833
WDR31,0.102024055
C17orf100,-0.163093437
MYO15A,-0.261304114
EPB41L4A-DT,-0.186434089
PAPLN-AS1,0.430081717
THBD,0.202748147
MANBAL,-0.07139736
TJP3,-0.364392751
RPL4P2,0.259678627
SH3RF1,0.082857957
NPR3,-0.151269446
ANKRD61,0.158822994
ZNF488,0.403731603
MIPEPP3,0.182783398
PAQR5,-0.293683857
USP50,0.413135123
MINPP1,0.066283799
SRGAP2B,0.12444825
COG8,0.061251732
SEPHS1,0.036225543
PHF12,0.061762209
RNA5SP195,0.545156157
CABLES1,-0.067597512
PSMC1P9,0.207456341
MCFD2,0.031419744
SVEP1,-0.270086034
MRM2,-0.256401712
MBTPS1-DT,-0.318909183
MAPRE3-AS1,-0.241967038
MIR5010,0.28452879
FAM219A,-0.051103454
LMBR1L,-0.077215557
HEATR6,0.051888457
MAD2L1BP,-0.038435264
