L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
id	L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
TTC4	4.70782025873433	4.63732728382102	4.08474610312028	4.61227735816618	5.26624259372801	5.1568968664883	5.33709857402969	5.30545318048273
GCFC2	6.74565058371675	5.88852451384132	6.07251899281677	6.55797291708685	7.18600118064624	7.12114725877497	7.29589007429608	7.127544501481
CHAMP1	7.7592765672223	7.09947156013863	6.9503024394718	7.00731597499279	8.06317339157965	7.82341592879062	8.21933267397835	8.12311903722759
B4GALT1	5.59409210606583	5.59257373712941	5.57430017644443	5.67795505849214	6.28765020511419	6.08938386608263	6.27050233728489	6.03949168802871
INPP5F	6.31470277982444	6.22525488275968	6.45908098691368	6.21539863022936	6.85697114507468	6.60943476510692	7.20224620927256	7.08713652586968
SEC14L3	6.452681285937	6.74297877518155	6.56648238695979	6.60440452711154	5.69316235080022	6.26085854325743	5.87403902419021	5.90362606652734
N4BP2	5.59952536474294	5.40485301737403	5.94207184693125	6.06210787265497	6.58324764980904	6.37775500593216	6.7373601393361	6.42649738860692
TOM1L1	5.70252807385442	5.35570492855505	5.08794450418994	5.53630287881747	6.14085889389777	5.91357007332019	6.37254664858201	6.17984564145925
CHST14	3.89080301089415	3.93893618458389	4.07480865670725	3.63727586732096	4.69406603239101	4.37958135047465	4.81000158850541	4.68711732194109
C1GALT1	7.82857472663345	7.11549451329101	7.34961323872892	7.48521868155545	8.02850116430881	8.05259263139352	8.30860575328685	8.16107478490543
UTP18	10.2814453504248	9.60416687593261	9.63257385363998	9.73249596310548	10.511720529476	10.4968756300032	10.5149418209078	10.549202790461
RTN4	9.7465756327227	8.91283450709003	9.21171268700876	9.33534835485336	10.0228783101086	9.95249671118143	10.1280684059882	10.102684895371
MFSD6	9.21778791376932	8.48491761947127	8.85083133334531	8.87621771807752	9.4969595995387	9.49325861949469	9.51408059477523	9.55099703988674
PARG	6.82056270745045	6.05995383451854	6.28547738044698	6.33684865389341	7.1960572074824	6.9582943617008	7.49584856095779	7.05687501955458
ANXA1	8.92792588096164	7.98330733750323	8.30198719940855	8.5528624040617	9.28418372256917	9.30581582662958	9.24622279209786	9.26461916048322
MIR6859-3	4.5057365473268	4.58780435999453	4.52661766068027	4.47724067188005	3.64816736929732	3.90260433013909	3.68348883902683	4.02451479233846
CRTC2	7.10339940870603	7.83923014701568	7.71338155627632	7.39764638537338	6.824977278525	6.96271797294911	6.94644340289718	6.82421936123971
SRPK1	8.50393282447619	7.93309781044512	8.14931847154277	8.3101780641279	8.90722904654632	8.58847203201996	9.11813712117539	8.91216846113982
SLCO4C1	5.05168255761056	4.4024050579952	4.63455517483769	4.47291526900888	5.27617226023628	5.41903403726164	5.37743749372814	5.52388435678091
LOXL3	5.97927905783619	6.16888049755098	6.09617084965219	5.94583465205398	5.51777458607608	5.5060906002954	5.33620492864622	5.59695083234569
CEP57	9.33000673892298	8.44534582310937	8.7871585666979	8.96897567190691	9.67455520929328	9.53431144741854	9.76703541415599	9.70916722976345
ACP4	3.56903924008668	3.79909807022044	3.92157295815178	3.3631859034424	2.61460031256082	3.10760445118961	2.65689736276318	2.47770052122993
ZRANB1	7.23905974920037	6.70509909404254	6.33850761703202	6.652395484399	7.54840759519202	7.4156307755117	7.69153495304845	7.55671976790157
LNPEP	6.23394483116708	5.89647539229818	6.19399916913647	6.29705007378033	6.82127517177987	6.56515738731429	6.86176895598379	6.70475886845459
ALDOC	6.60740118324576	5.79730555654724	6.18176848568096	5.83805859448425	6.97888583998917	6.88440532714851	6.82312878133353	7.05691790892369
KLHL8	5.42812762155268	5.22158415857327	5.56350434970469	5.78271444035823	6.15825923930381	6.01415759951238	6.54636844807434	6.26377162232854
PGM3	6.49032378763774	5.89062566376563	6.13589176863215	6.20547438599383	6.87839841196506	6.78979970424676	6.79278602547203	6.70704787365373
INTS1	8.90364336879048	10.4732184772336	9.89568458553999	9.67212159212544	8.94711808743888	8.84946134505963	8.89425082921016	8.80462720776267
SPSB2	6.77117325920695	7.15301340843693	6.81013231558244	6.63716973306876	6.2748519728387	6.42671605974913	6.11373666793615	6.16190374046095
SAMD4A	6.45118794890427	6.86472588587257	6.34146279218325	6.23067996838506	7.13586846698953	7.06154015600639	7.19433736298589	7.10770629754151
SKP2	6.38392988721622	5.93583183073688	6.43895212911861	6.31945312559655	6.77168178998556	6.81398807944337	7.04298748216729	6.8971649320335
CTR9	10.8597838706149	10.1589455631044	10.2352193363958	10.3543480314065	11.1696647195701	10.9441929181978	11.2459893605894	11.1215371650727
ZSCAN21	6.45399421125623	5.87402706098162	5.88589909226192	6.07325308706209	6.81300708822955	6.65058113121543	6.64407562581041	6.83351388156281
HPRT1	8.66221497787377	7.91302634419215	8.16254335834424	8.48603665588367	9.07188445904889	8.91945083692239	9.02194053703665	9.08410814520705
CCDC18	9.24747955484627	8.46727308171896	8.64852338495314	8.81504040596635	9.52479861385047	9.46578398553117	9.61556536779557	9.48110679397736
SGPP1	5.81766304192394	5.64952302763805	5.85993686578429	6.23604849158264	6.65151322386488	6.40717976625843	6.60826728924685	6.61786413561802
LSM12P1	5.48884680488981	5.57740525643237	5.5593659410415	5.61056391182956	6.2521116204088	5.86953615283193	6.35181295737228	6.17998903895855
SERPING1	4.72194788925036	4.51237181224644	4.22116625870043	4.48250902746476	5.09273654695143	5.26159512536866	5.34466764773583	5.04737368033285
GAS6	5.40052960273381	5.48701828339157	5.33952375138029	5.28143671380114	4.68879002092444	4.76678070813351	4.6629531797381	4.93155709452628
BRAT1	7.26829816170536	8.2255458555441	8.32046993290171	8.10845078401592	7.17937009609133	7.38402905625215	7.17059603568291	7.23563725143885
SORBS1	5.41327856568877	5.56669800764864	5.45703061105614	5.68743752241788	6.23710979503383	5.94780724394877	6.34283907395727	6.06657238726716
URB1-AS1	5.13059838563253	4.98282582879317	5.38202406165183	4.62854294552336	4.14468531561888	4.40040003491971	4.03808038909792	4.42101972079474
PGAM1	9.54933197735778	8.79580279909896	9.04739198669166	8.96207801851357	9.75959387005587	9.75650467776424	9.79065822702609	9.89678717592763
DDX5	13.5588352073797	12.5153741243109	12.6936500372387	13.0197037773423	13.8832392643857	13.7592451359378	14.0280820666747	13.9295114564695
NSMAF	7.59423398179938	6.83309549401883	7.18184362892213	7.3020667039617	7.94896553446653	7.83093036139851	7.96511874060121	7.89687136208287
PNPLA8	7.60838689859996	6.39904122331089	6.34829296934314	6.90695480656621	8.05813092472505	7.85776936107026	8.23983979042958	8.06693024014064
AKAP11	7.03075709665124	6.74501680054336	6.62983784906653	6.90360308482513	7.48162691510272	7.22357973262944	7.72652498940809	7.32692170582022
IFI6	4.7984428444842	4.58796934138337	4.80509897027479	4.78926630599918	4.05881763729182	4.02067281545144	4.18137867510394	4.19696626373443
PRKX	6.9703012591486	6.48335271821906	6.76863185053792	6.61914776197839	7.43165360025658	7.05545085225344	7.68412319586241	7.34827316617369
PSME2P2	3.50140032664727	3.84060574424471	3.75178694970218	3.41728362344171	3.04489611710671	2.90415862042231	2.8641392624477	2.90335669167829
CBFB	5.8541325688979	6.11066420832127	6.01048569635162	5.72633833994779	6.72684323165756	6.2380486735231	6.78460754088441	6.56412304880803
SWSAP1	4.82971220750589	5.34662352962583	5.34284614123515	5.27709897394757	4.54787530192678	4.6911595953466	4.48598390814098	4.53111723035812
SNRK	5.11952999851689	5.3371189111232	5.09705034133396	5.30468630918548	5.81106769047788	5.60958171338521	6.25924524818874	5.96031940924606
TBCEL	6.88570579651287	6.21746435488456	6.64106853085494	6.62535855310372	7.18602941575445	7.22921872735593	7.24158996742058	7.18518150923948
FZR1	8.52694955487333	9.47820571085151	9.25492636578913	9.10436512574334	8.50792327878133	8.41040641144675	8.43869410775262	8.37079764082545
TVP23B	7.68825783010094	6.81990426613385	6.6562556908259	6.91845739771844	7.93896505343427	7.81195646278794	8.21450105255289	8.08168551515729
LINC02804	4.11651347793248	4.61801821046783	4.26570987635434	4.57969679560795	3.57488177285201	3.86659216996292	3.72742610105041	3.63397842027283
ZBTB33	4.65958201075437	4.68565008084289	4.66237060769832	5.06954837740226	5.48556215121983	5.26465895595652	5.73753417890698	5.54480151000489
NUTM2G	6.2761002442382	7.35646011562915	6.65189078037344	6.89552395914991	6.04832424581476	6.19422301562448	6.0008407504998	5.92622147970193
DOCK11	8.85782485961905	8.15291639952073	8.30854133120778	8.46707965568272	9.0487911401907	9.09417967816086	9.19034440499181	9.12129389466067
ENPP4	4.2899318857465	4.39090468486822	4.71346713787374	4.71192223789038	5.30392585569968	5.03120160578224	5.30827190518713	5.46768329090782
SLC25A36	6.17995073166379	6.16608263641647	5.60590432405433	5.88583223570494	6.70175504718716	6.41019251341733	7.03226060275156	6.66827465620987
SPRTN	5.95053353940182	5.94099248374369	5.63720960306916	5.88302308959806	6.53233278962104	6.18553537711863	6.63684377145113	6.4568943172182
SLC5A3	5.12532062785007	5.06126478998205	5.02201777566412	5.0616725449176	5.77249242343855	5.52581936944519	5.69548586543178	5.59113605290571
KLF4P1	3.6346879020536	4.30380554311666	3.97769228827154	3.91577503978741	3.34479865339469	3.31063811448388	3.10662326283908	2.93768550536977
ETV2	4.4818325094073	4.85681060842352	4.84719700744335	4.75967698138357	3.96226343128075	4.15258960646501	4.2011219975798	4.06233577648162
PLEKHO1	5.80832847763631	6.04155023765802	5.9837915789682	5.93727038184643	5.4691940545124	5.51815731786431	5.26879008878783	5.29846255414836
GSPT1	11.4162109975154	10.485598793084	10.6483340847237	10.8035948380878	11.787462358979	11.5224715295443	11.8194024268959	11.6861616762571
GMPSP1	4.54804843312929	5.29704314703538	5.20968967977374	5.11059487099786	4.44355592426647	4.20390514575176	4.29517842749076	4.40499845900906
FLJ20021	5.46381010489062	5.61134010896571	5.4354795162662	5.37242490328958	4.64464137182767	4.94184776423772	4.67789547840769	5.01372730291412
TXNDC12	6.54069265256259	5.86835397581594	5.6130784480701	5.75650191837493	6.76056312661911	6.68174350204846	7.00623891986368	6.95466691319197
B3GLCT	5.67419012685025	5.47320397720239	5.48027927898703	5.74197870653586	6.10234688643382	6.04903614390025	6.34901117136482	6.21469932759126
TMEM33	5.5710764516773	5.41633004625449	5.71242244324208	5.89908921268494	6.27126061862294	6.39178268679732	6.26628351751962	6.1728672443355
CCDC112	8.93812001445418	7.86329694658824	8.3329710018366	8.63687451154447	9.42633631359259	9.25166050597417	9.42331818439022	9.34109362576131
RESF1	8.97456607032448	8.02013127619555	8.23093954207811	8.37749134940022	9.21063119290228	9.20727569550611	9.4074407154085	9.22144414714115
POC1B	6.09102485805592	5.40409356696722	5.67256812119286	5.97910351796763	6.39816721682325	6.52149638661153	6.55897380053651	6.47730828541445
APTX	9.72325922723655	9.0327066492585	9.18877806666366	9.28105272476835	9.8764803643841	9.89866328541845	10.0398847980143	10.0568927134828
EIF4A2	10.7527545548415	9.85137001543412	10.036845445597	10.318515817322	10.9974098442374	10.9454720853174	11.1930201395992	11.1138408864133
ZCCHC4	6.25865024682985	5.9558983186113	6.10455810006114	6.1488180024393	6.84352990962442	6.38983511734012	6.92501133875582	6.72524892910041
C11orf58	11.6578860019531	10.8348565284521	11.1442540294585	11.2273943915436	11.8979245478105	11.853681287483	12.0603799124891	11.9486204860727
TOMM70	8.55115886394252	7.82962287901497	8.08076557688275	8.16765965266467	8.85159544921527	8.69768923388589	8.86827111336445	8.83357217642665
ZNRD2	7.40721462667169	7.63801008958683	7.92866130657696	7.88797509191745	7.22153028572325	7.02188277854017	6.72619410153581	7.2323186396855
TMEM69	6.15593754004974	5.83358895934825	6.16564141774172	5.94640460315374	6.36117652109203	6.73449695535298	6.67215849322871	6.69432475897727
BAHCC1	3.88709550163495	5.1443671982854	5.10696475876143	4.71947563223946	3.92955580214905	3.8343644762121	3.9590208304794	3.64120976836518
RALGAPA1	5.74753350123442	5.42723200486331	5.72177164946527	5.80299997869291	6.15779969283126	6.26914629459416	6.52253079058227	6.20664297454823
RAB7A	10.7625134541441	9.86088698464671	10.1684861551469	10.1546496033533	10.8757117589298	11.0234139496994	11.1352853539808	11.1178106835149
ZNF510	5.6768983747459	5.47299337227874	5.68446854224755	5.78597997558002	6.25143311273017	6.07535036019131	6.41826609951322	6.19708348110598
LYPLA1	6.45949539872987	5.52850977400092	5.66565644229511	5.7698532772114	6.78666968591435	6.54539322675731	6.93888500759163	6.79081427782539
MIPOL1	4.69708765277421	4.67193060748128	4.33863331928651	4.73720614444572	5.21807163984455	5.4809014966633	5.25534809798695	5.18551793075776
PTAR1	6.29935266914584	6.14496666909983	6.34361005248459	6.68177646659714	7.00671078198306	6.86325149138779	7.38047726390491	6.97073413368795
ANXA2P2	5.2811921947413	5.01029663551263	4.91406561715417	4.88442703228387	5.69031306466956	5.78207432095162	5.59233425136187	5.5156529160589
ECE1-AS1	2.84857709837869	2.82648986671216	2.28893734169405	2.56278845569544	1.96959949143279	1.86610326079236	2.00395776845373	1.89878592512979
KAZALD1	6.30992336599915	6.51540582285732	6.60643445001653	6.17210895975162	5.73489632764662	6.01602299801652	5.80456067159266	5.73598322442295
HHEX	6.68596570830768	5.91603142111707	6.14341531052074	6.39438768602075	7.07889565172831	6.96352414644839	6.93452236181712	7.01099826758263
NDUFA6-DT	4.77266111946787	5.37293038921977	4.87802551798635	5.22502796481413	4.49531422219536	4.40850456794514	4.38890993203659	4.11307796355948
SSBP4	7.82514612967314	8.54711145267065	8.19562909668751	7.97695803462614	7.56316986956243	7.67397314821837	7.4299620471973	7.44131494451567
SCRN3	7.78238701599286	6.63188708732679	6.89922212346619	7.19017298826259	8.23245373486685	7.91425825330788	8.3494128810662	8.11477148266909
SOCS4	6.51230147701741	5.48753359767931	5.8489200192221	6.19734079111421	6.95778946032321	6.67876288933823	7.3462475690651	6.98467859612657
PPID	10.6091793210421	9.84371050184433	10.0983102739622	10.2298722568882	10.8468872184527	10.8266961146968	10.8764399221878	10.9416444412701
C2orf42	5.39243729182846	5.36370678636426	5.12735254284525	5.52021541822201	5.95310993260795	5.77282384682722	6.24657941773437	6.01504440785227
PLXNC1	6.26719981167819	5.99817732569297	5.80548061526144	6.06232177085377	6.64376058794142	6.48180274879952	6.75067464473835	6.53549281354142
RYK	6.39705477571254	5.64735652454457	5.98606780464793	5.90927014094334	6.71156270869484	6.48608593158285	6.79305732152938	6.8308904722824
CCNT1	6.84305723353239	6.72873742844006	6.50638913341459	6.71829164506527	7.27636858656755	7.05545460948593	7.6731576602947	7.23870895245829
FUT11	5.57987486419134	5.40298161347592	5.16709317470179	5.57527661091773	6.05110894329882	6.03772967040587	6.2865366656469	5.90361659217675
LAPTM4B	6.3783499807653	5.69471835488018	6.03512161371506	6.0744944219664	6.75475958879093	6.51376223530133	6.75399180111106	6.80233694865146
DDX12P	8.97083963146122	10.6275006000415	9.97439681815905	9.67289821410843	8.95322840618821	8.78142517740221	9.11710615661177	8.83506031437203
SNHG30	6.26547228478356	5.98202514850511	6.08274876652456	5.87932904828839	5.62724179175387	5.50508553566725	5.36727902712741	5.42481246915275
RSKR	6.18997217194728	7.00671830574839	6.47111215297874	6.52331606362504	5.95435059550374	5.90451307916041	5.95792117655079	5.81966214957445
RN7SL3	2.34724323035745	2.67273142200348	2.79306739039657	3.05988389428438	2.13816974926046	1.91480007671594	1.89904631611226	1.94617030365725
TTC33	6.02912482644216	5.26700110607909	5.30286789239454	5.56114582448225	6.48115287451793	6.10194331963459	6.64621810553376	6.28986111046304
DENND3	6.03182920119436	6.21983125126713	6.42552965023018	5.98441653394	5.62747079875238	5.70526575236787	5.58347425234037	5.48027104806161
MTLN	5.21987041368377	5.33090836683801	5.52163832115695	5.69280170767513	4.9066123089631	4.80427139191071	4.91133953570624	4.85782625844927
SEC24A	5.50988110752777	5.05104875980208	5.18205677803671	5.25710184213215	5.79827847872555	5.7411192192628	5.95741008050155	5.93449488868172
RALGPS2	5.60912019287631	4.9402121004539	5.57106776492237	5.42130026576906	6.17205023820915	5.92102594904982	6.32843067449233	6.07800868152796
SLF1	6.35907978296663	5.42894591204422	5.51396998699752	5.91456835245827	6.75752945358887	6.53787821285035	6.84690958317045	6.70698542410881
TPPP	3.87599175753219	4.54735977460856	4.12752908409036	4.09413947006617	3.34221601461391	3.6836776833523	3.22329589324775	3.10569719110377
FEZ2	8.11091632949634	7.07894625576162	7.38412834702452	7.46163787310081	8.46379409807036	8.30212798521968	8.47702715261773	8.35970310439745
SPRY1	3.69934569787706	3.38811538486972	3.21986363900298	3.24616591242945	4.29301318308023	4.18324326681523	4.07436011719733	3.98870070771392
TNPO1	6.94828708139864	6.36524657106315	6.56478406003106	6.83538529189452	7.26192968529939	7.2243975115976	7.49520193986108	7.25037941780884
