id,GSM1618288,GSM1618289,GSM1618290,GSM1618291,GSM1618292,GSM1618293,GSM1618294,GSM1618295,GSM1618296,GSM1618297
ATRN,8.720092,8.722867,8.564925,8.801948,8.746738,8.737617,8.797898,8.720838,7.582671,7.803103
THYN1,8.371,8.504525,8.429317,9.093216,8.944299,8.770065,9.035619,8.873187,7.785627,7.710298
EXTL2,6.833408,7.207634,7.159778,7.637961,7.006714,7.532765,6.792077,7.072001,4.907763,4.579199
RRN3,9.131836,9.124434,9.300744,9.762598,9.514567,9.450765,9.208143,9.023652,7.557834,7.841535
TCF4,9.296694,9.402922,9.568103,7.588223,7.647203,7.780706,7.663244,7.761857,6.412312,6.594059
SNORA74A,8.625632,8.345428,8.33031,8.918367,8.789968,9.105109,8.564086,8.983256,7.184245,7.090928
ADK,9.199313,9.409983,9.463153,9.981515,9.929352,9.902562,10.0039,9.923482,8.925859,8.786374
RGS9,6.008081,5.978241,5.964443,6.03821,6.317712,6.081699,6.383417,6.252507,7.407154,7.4474
WNK1,9.900068,10.016642,9.794211,9.368025,8.890632,9.392682,9.077533,9.459577,11.078775,11.07935
TNFRSF10A,7.224672,7.627444,7.296028,8.023895,8.02504,8.067809,7.728285,7.834536,6.499697,6.477374
GAN,7.465455,7.647951,7.787333,8.121484,8.267107,8.121086,8.297781,8.154078,6.795638,7.031933
ISCA1P1,10.42522,10.46197,10.44495,10.51281,10.21652,10.49381,10.61789,10.74538,11.79746,11.92632
ZNF749,7.441389,7.57948,7.697997,8.292448,8.160179,8.407407,8.185724,8.515973,7.017664,6.828763
TTPAL,7.014827,7.170045,7.172812,8.183406,8.386121,8.311144,8.493448,8.218989,9.549355,9.801315
IFT46,7.600646,7.915568,7.782539,8.057934,8.063387,7.73906,7.929972,7.700791,6.384334,6.310763
TMEM59,9.171434,9.322711,9.224085,8.795374,8.655655,8.593584,8.633386,8.62536,9.60279,9.687764
MIR22HG,6.916789,6.532916,6.362577,6.421342,6.504786,6.410321,6.574081,6.587815,8.55624,9.369329
FAM35DP,7.565886,7.802776,7.961571,8.676659,9.024697,8.961337,8.908175,8.627606,6.867695,6.156307
TSC22D2,8.758121,8.761923,8.673996,8.481936,8.690306,8.560536,8.877,8.790358,9.968932,10.37255
BIVM,8.554457,9.102261,9.026258,8.498101,8.319701,8.489297,8.327422,8.414439,6.73954,6.734597
SNORD47,9.458371,9.532177,9.417629,9.99704,9.68815,10.35062,9.745927,10.1296,8.069654,7.89286
PHOSPHO1,7.925048,7.650672,7.55934,7.801263,8.085845,8.017238,8.655777,9.106789,10.80245,11.47181
GMCL1,8.857336,9.073205,9.071938,9.331894,9.222521,9.256526,9.243605,9.112884,8.120487,7.894248
MKI67IP,8.104245,8.637911,8.469378,9.132473,9.148337,8.989986,9.102184,8.934609,7.490623,7.391935
G3BP1,9.493123,9.651886,9.717752,10.35706,10.21899,10.28103,10.2178,10.28408,9.215081,9.242882
PYGB,8.634785,8.487492,8.497354,8.931475,9.070053,8.83008,8.778065,8.527331,7.501081,7.396598
RUNX1T1,5.500294,5.387244,5.431882,5.450015,5.586349,5.4514,5.658715,5.521498,6.53793,6.683206
CEP170P1,10.31874,10.35473,10.44849,9.604304,9.646338,9.80949,9.43079,9.517022,7.302238,7.985872
FKBP11,7.89099,7.936424,7.912399,7.830935,7.699565,7.953485,7.656884,7.732709,6.661742,6.40173
FADS3,8.641614,8.626407,8.557646,9.398891,9.49916,9.356417,9.244205,9.382574,8.383694,8.233433
SQLE,8.499722,9.004932,8.837838,9.985205,10.09651,10.01603,10.23825,10.16922,8.774129,8.487375
IQGAP1,9.583925,9.521157,9.427462,9.16973,9.214128,9.072843,8.934672,8.557881,7.504897,7.458481
SNORA10,9.013,9.256283,9.196454,9.459735,9.545038,9.559779,9.679206,9.665152,8.24876,8.580769
TBPL1,8.40548,8.64687,8.490192,9.553254,9.422326,9.366444,9.750429,9.669238,10.78348,10.79503
MRRF,7.906258,8.05574,7.992631,8.813837,8.482661,8.768491,8.484236,8.783607,7.058462,7.29472
RAB6B,7.929995,7.80953,7.648583,8.013856,8.11637,7.775242,9.25993,8.446317,11.17058,11.02611
XRN1,9.668111,9.815615,9.78319,8.850629,8.642431,8.940945,8.927865,9.110419,10.18306,10.38427
HIST1H2BO,9.961071,9.712466,9.866284,10.99848,11.00007,11.02021,11.08158,11.02218,12.20508,12.02836
SMURF2,9.182914,9.315582,9.351954,7.668144,7.598233,7.546912,7.827773,7.478559,6.466852,6.314812
NEFH,7.222589,7.069511,7.183043,8.555916,8.830681,8.978221,8.488882,8.506962,7.227514,7.156073
NOP14,9.817492,10.07898,10.09231,11.06856,10.82097,10.61907,10.76375,10.65092,9.236506,9.221325
LTV1,8.207644,8.774113,8.622972,10.29501,9.949115,9.887816,9.820221,9.755784,8.00186,7.908308
CHD4,9.90814,9.978783,10.08891,10.55414,10.68125,10.51951,10.35435,10.23121,8.95012,9.237864
EXD2,8.202497,8.266391,8.379285,8.439396,8.184301,8.271593,8.044209,8.114269,7.021144,6.973155
TMEM192,7.746332,7.903804,8.067104,8.645027,8.688479,8.400035,8.459133,8.238448,6.717005,6.990459
FAM210A,8.242932,8.3634,8.396519,9.262796,9.063593,9.237631,8.946768,9.231213,7.924191,7.723085
SLC2A1-AS1,5.30977,5.202933,5.363292,5.605945,5.745524,5.383793,5.93377,6.112909,7.772198,7.367416
ABHD5,7.79145,7.78073,7.616355,8.852463,9.151002,8.994817,9.284687,9.312604,10.4011,10.55385
LGALS3,9.298863,9.250319,8.948252,9.778416,9.827014,9.928136,10.05273,10.01477,11.35905,11.21611
PALB2,7.911462,8.020216,8.231827,9.157982,9.383342,9.098943,9.302587,9.147651,7.525074,7.87563
SNORA21,10.19995,10.4123,10.17662,10.38664,10.54903,10.05887,10.3737,10.00263,8.315975,8.5391
CLK3,9.588837,9.528969,9.577665,9.188354,9.190757,9.07255,9.167946,9.293889,10.16372,10.40549
ZNF451,8.223312,8.346648,8.342616,8.532537,8.156786,8.417806,8.280552,8.605637,9.810752,9.953203
KIAA0391,9.221618,9.3966,9.316528,9.445078,9.463225,9.204049,9.387223,9.15926,7.813524,8.070994
SORBS1,6.82298,6.727912,6.590474,7.10252,6.8441,7.093538,6.894797,7.035341,8.430387,9.017114
XYLB,7.215721,7.598488,7.581751,8.452243,8.405673,8.786525,8.580625,8.852143,7.07558,7.039065
NEK2,5.89801,5.975713,6.078595,8.888324,8.674628,8.612028,8.755471,8.748612,9.822721,9.910675
EPB41L2,7.170336,7.540551,7.645111,8.215894,7.911599,8.086963,7.474196,7.447499,5.845433,5.358322
NOP58,9.383798,9.642383,9.774539,10.05946,9.914829,10.15649,9.939735,10.05118,8.694604,8.470427
MGST2,7.690634,7.873611,7.69674,8.343343,8.126499,7.81469,8.072276,7.583949,6.027726,5.734511
RAD23A,9.264824,9.34479,9.359268,10.23602,10.13987,9.972828,10.24062,10.32434,11.30629,11.5118
ADH5P4,7.219385,7.321528,7.611601,8.080379,8.137875,7.879339,7.822705,7.690342,6.232137,6.418776
UBR2,9.712008,9.89426,9.960215,9.464461,9.192561,9.374266,9.02795,9.229322,10.42642,10.80281
BEND3,6.195776,6.251702,6.096172,7.223676,7.10115,7.304171,7.096152,7.154383,6.057104,5.716481
PPME1,8.641199,8.791181,8.709178,9.895998,9.652935,9.836605,9.767127,10.14419,11.24569,11.44155
SNORD92,6.50567,6.629994,6.12063,5.631056,6.003879,6.067503,5.751107,6.347643,3.803594,3.898179
UBE2O,8.309601,8.379087,8.330873,8.593111,8.708629,8.597885,8.748172,8.652162,9.795606,10.23901
NUBPL,7.360854,7.533226,7.479257,7.541662,7.249596,7.185619,7.180966,7.262876,5.929348,6.021904
RIT1,8.196209,8.363567,8.274546,7.76855,7.198164,7.461484,7.318416,7.315524,8.808859,9.02478
ATP6V0A1,9.275742,9.43318,9.314565,10.10248,9.971882,9.822365,10.01211,10.04373,11.09204,11.10306
SPTB,6.762705,6.641015,6.525189,9.158488,9.291951,9.089481,9.661994,9.828163,10.85116,11.08012
PTPN2,8.412064,8.417263,8.631288,8.582962,8.575465,8.458895,8.545557,8.442423,7.463799,7.251513
NOL6,8.102571,8.139866,8.109649,9.049702,9.280068,9.031963,9.297076,9.134642,7.958226,8.163375
OTTHUMG00000160797,5.819643,6.637979,6.004379,7.01606,7.015969,7.397282,6.954485,7.311173,9.521917,9.522581
ZFP69B,6.843146,6.903834,7.139121,7.361444,7.458105,7.280632,7.424327,7.3455,6.239203,6.265218
ALAD,8.129623,8.258943,8.229898,8.744867,8.662154,8.850553,9.576877,9.927599,10.97733,11.26566
NLE1,8.204003,8.506208,8.395606,9.038139,8.996024,8.929625,8.798342,8.96698,7.756335,7.756866
PGM2,9.291114,9.581926,9.559996,9.892669,9.950191,9.735529,9.849737,9.496549,8.108832,7.566017
SEC31A,10.11967,10.21932,10.19121,10.30651,10.16989,10.36101,10.27519,10.38965,9.020372,9.3193
H1FX,9.03592,9.047077,9.013986,8.833792,8.85644,8.569794,8.953611,8.838146,9.957578,10.11935
PGAM4,6.717316,6.64481,6.632216,8.398051,9.000104,8.833767,8.624942,8.355686,6.444864,6.807685
SLC6A19,7.311883,6.974142,7.180371,8.576381,8.801007,8.736494,8.365061,8.807496,10.20886,10.69336
ASNS,6.729208,6.881454,6.453396,8.04388,8.31757,7.874404,8.867537,8.651096,10.39203,10.41005
HILPDA,6.841212,6.954638,7.114041,7.27106,7.245551,7.374008,7.12539,7.27849,6.0754,6.13818
C7orf73,8.937536,8.835304,8.626083,8.831081,8.706553,8.699104,8.789892,8.882327,10.13866,9.936213
ELMO1,10.59121,10.60108,10.5146,10.18519,9.310278,9.537599,8.644878,8.467902,6.436101,6.248501
HEMGN,8.827676,8.834879,8.784139,7.929312,8.457962,7.904903,9.798177,9.718188,11.32933,11.37049
PLA2G12A,7.8467,8.048465,7.960646,8.243469,8.444449,8.313044,8.399081,8.382567,7.359003,7.398802
PTPRF,6.968281,6.729756,6.674431,6.767429,6.871693,6.814404,6.929233,6.86832,7.958934,8.162844
ATP5G1,9.047375,9.03616,8.825183,9.960465,9.630064,9.911438,9.814798,10.0045,8.610977,8.608744
ILKAP,7.645118,7.693979,7.749529,7.800913,7.843137,7.844062,8.023669,8.205414,9.042507,9.270153
FRMD4A,6.267426,6.207491,6.082556,6.08235,6.223314,6.231812,6.362083,6.528469,7.491264,7.457118
SGK3,9.249218,9.294382,9.446621,7.372525,7.293955,7.200994,6.971805,6.647371,5.613966,5.586995
SNORD12C,9.861785,10.11212,9.901129,8.972871,9.054296,9.862404,8.960381,9.33504,6.725838,6.433218
SLC9A7,10.1614,10.18031,10.25199,9.434296,9.033593,8.648243,8.68414,7.867429,5.749099,5.530863
UBE2B,7.111227,7.318654,7.34679,7.008391,6.752765,6.717277,6.818628,6.892897,8.137714,8.542437
LONRF1,7.23152,7.629651,7.668766,7.442165,7.410145,7.141424,7.02702,6.737412,5.287496,5.220448
SLC25A32,9.255819,9.422944,9.306685,9.662663,9.59216,9.794043,9.456963,9.508877,8.077935,8.42165
ABHD4,8.234131,8.239542,7.98918,7.381268,7.616212,7.342438,7.724652,7.570447,9.179115,9.813639
POP1,6.203875,6.548944,6.494145,8.644468,8.282006,8.674958,8.035884,8.471636,6.552498,6.333055
FKTN,7.57746,7.879872,7.946403,7.662723,7.311041,7.66009,7.262461,7.456002,5.825095,5.863567
TAB3-AS2,6.465722,5.959035,6.079345,7.034822,6.852655,6.729819,6.69467,6.801189,8.270232,8.374984
PPID,7.659953,8.056217,8.200191,9.189197,9.393337,9.184907,9.574312,9.161277,7.596321,7.58801
LOC728323,8.684752,8.769259,8.770144,8.241177,7.992357,8.121737,8.098995,8.173977,9.207243,9.09831
UTP14A,8.071724,8.234405,8.335577,9.520935,9.326093,9.268357,9.215553,9.199417,7.753143,8.054095
STRN3,8.624279,8.873257,9.146459,9.255713,9.016727,8.843912,9.116099,9.034436,10.6984,10.76627
ABCF2,8.495016,8.76592,8.645603,9.829912,10.02754,9.833121,9.945964,9.903925,8.85036,8.668527
CSTF3,8.019689,8.324765,8.391991,8.786007,8.537226,8.734953,8.477063,8.602392,7.134993,7.254051
NOL11,9.273236,9.481276,9.457095,9.932549,10.02757,10.03552,10.09974,9.956837,9.021415,9.024656
EIF2B3,7.301598,7.427642,7.39537,8.062435,7.957188,8.231905,8.17415,8.40351,7.17028,7.12016
RNF11,7.760573,7.803693,7.688208,7.529496,7.732849,7.378873,7.88515,7.536536,9.192647,9.692885
EPB41,9.727184,9.688616,9.891278,9.92469,9.88365,10.04868,10.21679,10.44702,11.44618,11.72242
MORC3,8.234099,8.522485,8.666938,8.633622,8.535319,8.681867,8.723048,8.889777,10.09966,10.18334
MEST,9.298974,9.579772,9.613886,8.125517,8.280272,8.352207,8.312817,8.296685,7.141938,7.06384
CDKN2B,5.96098,5.938699,5.791908,6.22597,6.280978,6.079296,6.40807,6.177456,7.43494,7.758296
C1orf63,9.352464,9.404082,9.571187,8.589104,8.205005,8.58163,8.403447,8.820324,10.18293,10.47729
MIR4637,2.319684,2.449592,2.487402,2.571459,2.571176,2.428479,2.701429,2.624107,4.011042,4.64644
PRNP,9.057113,8.92431,9.1514,9.655683,9.347808,9.518604,9.59816,9.625381,8.506124,8.367743
NOL10,8.497547,8.758904,8.714734,9.714101,9.770452,9.596437,9.685575,9.522037,8.37544,8.520509
EEF2K,8.977933,9.074106,8.948762,9.542048,9.765391,9.760391,9.69354,9.967928,8.666882,8.682652
GPSM2,8.482874,8.895308,8.823623,8.298838,8.42924,8.209812,8.523641,8.328748,9.803476,9.809898
SLC12A6,10.40016,10.39412,10.42704,10.4052,10.39117,10.42655,10.02624,9.824569,8.56831,8.924251
MRPL3,9.315075,9.551691,9.53569,10.47484,10.41461,10.24599,10.45594,10.19615,9.111059,9.090317
AGK,8.295077,8.514862,8.438826,9.047244,8.805438,8.750635,8.662085,8.662395,7.408456,7.555433
ZNF259,8.331972,8.456299,8.397376,9.29135,9.456625,9.171549,9.463547,9.230894,8.103723,8.237548
ADH5,7.714806,8.070727,8.41061,8.616044,8.31949,8.305559,8.101714,8.064131,6.01697,6.284176
TBRG4,8.105035,8.055816,7.974183,8.961589,9.04142,9.155803,8.972168,9.225189,8.023457,8.026407
PTRH2,6.896454,7.297673,7.060623,8.154416,7.905955,7.971999,7.972552,8.1129,6.741506,6.694042
STIP1,9.256702,9.419819,9.492242,10.92431,10.83001,10.65466,10.79224,10.69905,9.472529,9.652358
UBE2D1,8.196268,8.589067,8.378304,8.434306,8.205569,8.028984,7.895736,7.536932,5.772479,6.104868
STARD7,10.5312,10.76533,10.88202,11.40247,11.11275,11.13767,11.08939,10.93275,9.556847,9.717539
LRRC58,9.516916,9.563112,9.64394,10.17815,10.41183,10.27206,10.2719,10.04468,9.098329,9.051741
HMGCR,8.013239,8.794209,8.64104,9.812449,9.747789,10.04123,9.798601,10.03798,7.783643,7.840812
INTU,6.357498,6.57962,6.698532,6.234452,6.199767,6.309415,6.245063,6.382695,5.184743,5.171808
DARS,9.161048,9.402113,9.355512,9.526886,9.44322,9.605298,9.4638,9.62323,8.436842,8.503237
NUDCD1,7.443238,7.854451,7.807033,8.569896,8.420668,8.233803,8.169966,8.029942,6.645669,6.637601
HMGB2,7.911633,8.172224,8.038942,9.229536,9.06106,9.117294,9.266833,9.314701,10.36249,10.29141
ARHGDIB,11.69869,11.57359,11.64291,10.77284,10.41228,10.48873,10.19926,9.973003,8.223373,8.709398
RNF216,8.287646,8.24192,8.32174,8.258863,8.107336,8.420619,8.072167,8.26159,6.958359,7.088566
MAP2K5,8.189522,8.393858,8.393086,7.780211,7.641759,7.648859,7.566505,7.613916,6.12952,6.50854
HBP1,8.556473,9.016285,8.931482,7.956129,7.399355,7.354374,7.391184,7.501294,9.355428,9.73017
PACRGL,7.189075,7.284651,7.369438,7.709907,7.740366,8.040424,7.836129,8.178865,6.505868,6.677579
VAMP8,9.027348,9.042542,9.021956,8.73047,8.730645,8.528001,8.479972,8.217174,6.946535,7.248892
STOM,10.49009,10.69978,10.42774,11.27355,10.99624,10.88891,11.0382,11.08149,12.40008,12.32767
MT1H,7.69027,7.807809,7.374945,8.783346,8.585622,8.146925,8.608604,8.164371,10.88668,11.91798
RTCB,8.86625,9.132777,9.141436,9.908895,10.04656,9.927748,10.00642,9.983709,8.786185,8.956035
LONRF2,4.966661,4.969908,5.002884,6.049171,5.736448,5.729409,6.052924,5.852251,7.093903,7.216722
GSTM4,8.367666,8.321025,8.509454,8.569897,8.283765,8.552457,8.427347,8.37756,7.321687,7.195785
ANXA2,9.176195,9.22425,8.533254,10.75679,10.2554,10.07005,9.487844,9.450648,7.171531,6.786392
FAM129B,7.915426,7.792302,7.729559,9.698928,9.479497,9.631683,9.086953,9.376005,8.101319,7.944461
ELL2,7.729123,7.668096,7.338732,9.299212,9.278491,9.211321,9.358752,9.413827,10.56029,10.78718
FGFR1OP2,8.107496,8.555023,8.528095,8.375659,8.055445,7.973839,8.177909,8.13679,9.729403,9.770279
TBC1D1,8.126848,8.213039,8.265371,7.767784,7.811104,7.668578,7.726867,7.53311,6.652147,6.402328
C15orf41,8.361491,8.456798,8.351157,9.150657,8.842826,9.078131,8.73561,8.984214,7.532397,7.712745
AAED1,9.011644,8.987527,8.925323,8.406963,8.345621,7.931616,8.022089,7.447625,5.761486,5.972584
FTO,9.233155,9.362685,9.318529,9.31951,9.195216,9.230214,9.103484,9.084219,7.757916,8.123005
PNO1,6.825613,6.961194,7.02106,8.298123,8.023226,7.870922,8.224484,8.093932,6.752779,6.903177
FKBP14,7.4896,7.825705,7.56858,8.218305,7.578646,8.059235,7.278364,7.624393,5.599294,5.400519
CD2AP,9.230541,9.332325,9.488127,9.740989,9.663145,9.717326,9.734091,9.757096,10.68509,10.87245
BFAR,9.319705,9.490165,9.543078,10.04027,9.998391,9.841042,9.938044,9.837769,8.629608,8.862251
RFX7,9.180797,9.08739,9.020937,9.13618,9.184334,9.109919,8.91352,8.823934,7.623314,7.935479
NDUFAF7,8.059153,8.291111,8.40013,8.728785,8.582663,8.677891,8.390801,8.557201,7.340377,7.286892
YIPF6,7.653944,7.881575,7.867428,8.401112,8.126509,8.307344,8.324196,8.602121,9.709385,9.706541
WDR75,9.823219,10.0789,10.03823,10.6586,10.33911,10.78867,10.38903,10.66731,8.991662,9.081566
MIOS,8.289125,8.591652,8.531026,8.560428,8.592247,8.512821,8.578218,8.507218,7.500316,7.509296
OTTHUMG00000156326,4.971487,4.953979,4.958003,5.285594,4.989531,5.043013,4.908346,5.109091,6.1554,6.516356
MGAT5,8.811463,8.602165,8.877262,7.515261,7.537258,7.528133,7.175693,7.219915,6.24377,6.062528
ABL2,7.940982,8.04437,7.986771,7.799111,7.699161,7.602886,7.527312,7.407669,6.149208,6.479476
MALSU1,7.312039,7.438739,7.4777,8.260862,8.47103,8.418002,8.660188,8.4326,7.473886,7.483176
NAA15,8.824172,9.016098,9.039207,9.630137,9.545597,9.589955,9.540989,9.453608,8.567101,8.359962
DNAJC11,8.612161,8.823211,8.797948,9.822436,9.805164,9.807312,9.89572,10.02533,8.779391,9.01779
CUTA,8.775007,8.511825,8.428391,9.020916,9.249483,8.91671,9.200697,9.009827,7.478087,7.773304
SESN3,9.438994,9.726404,9.979403,7.933414,6.8815,8.136428,6.629294,7.149779,10.10436,10.55328
SLC25A19,7.991251,8.388555,8.296627,9.591263,8.92256,9.364166,8.946171,9.333786,7.172275,7.099808
GABARAPL2,10.06903,10.046,9.956274,10.25475,10.19702,9.923098,10.32567,10.1808,11.38623,11.67546
EOGT,7.803359,7.98816,7.829221,8.092957,7.845854,7.68153,7.639198,7.545703,6.369812,6.342376
HIVEP2,9.422812,9.552036,9.87052,8.524325,8.530822,8.295911,8.158427,7.514382,5.845998,5.987896
WWC2,6.158042,6.04844,5.866871,7.807571,7.733039,7.721019,7.658938,7.684667,6.636374,6.703434
BSDC1,8.468231,8.369052,8.451735,8.263078,8.196935,8.293043,8.209239,8.765471,9.873746,10.14239
SNORD78,9.882646,10.25558,10.19483,11.15103,10.34888,11.18234,10.37407,10.87375,8.151938,7.588452
MBNL3,9.405315,9.474298,9.439113,9.561007,9.594433,9.426863,9.590884,9.327235,10.45699,10.49073
GYG1,8.181542,8.349025,8.088631,8.731127,8.665343,8.496988,8.661013,8.576035,7.573824,7.484325
SGIP1,6.083085,6.25042,6.354046,4.749301,4.805279,4.763743,4.834636,4.815957,5.936531,6.387726
CCND2,10.86492,10.71376,10.80531,10.29063,10.73402,10.36341,10.96262,10.34847,8.164676,8.760268
CCBL2,8.667487,8.865907,8.71102,9.014178,8.860332,9.199085,8.870795,9.02286,7.763107,7.799719
RANBP17,6.194988,6.361509,6.422327,6.869833,6.519073,6.752263,6.622951,6.731743,5.512119,5.458447
NUDC,8.155181,8.205667,8.35899,9.457255,9.533211,9.337579,9.525966,9.321758,8.204939,8.393942
DIS3L,8.18855,8.440742,8.492509,8.897822,8.602576,8.732325,8.550219,8.562155,6.873372,7.294381
SLC1A4,8.014143,8.127801,8.09386,7.55762,7.627971,7.780667,7.970318,8.192616,9.130026,9.42136
PAPSS2,6.535598,6.756161,6.283009,9.256934,8.669542,9.086259,8.20443,8.600973,6.494813,6.402761
CNN3,7.560117,7.956399,7.70065,6.255673,6.48367,6.35913,7.581425,6.715348,9.333434,9.30578
ALS2CR12,6.267793,5.856821,5.860509,5.332483,5.442023,6.394478,5.950324,7.021462,9.915726,10.53694
METTL13,7.848156,8.204264,8.356583,9.59864,9.528419,9.714934,9.715854,9.849697,8.263417,8.422326
STK17A,7.683889,7.705652,8.09159,8.414454,8.292359,8.264198,8.47776,8.584354,9.770693,9.95644
TOMM40,8.776198,8.603889,8.717268,10.14916,10.16879,9.827134,10.18839,9.958083,8.763936,8.858706
SNRPB,9.780754,9.513971,9.617947,10.42717,10.40382,10.68954,10.5898,10.77069,9.445554,9.500045
E2F7,5.734282,6.089265,6.153078,8.5227,8.37991,8.272402,8.359571,8.532809,9.793813,10.11249
MCMBP,8.923302,9.21321,9.295005,10.37373,10.34779,10.10286,10.05781,9.823856,8.624512,8.500216
SLC36A1,7.241006,7.12499,6.935738,8.275467,8.219954,8.380796,8.149875,8.655446,9.87369,10.2314
VPS37B,8.864062,8.93746,8.871773,9.70806,9.872623,9.58812,9.670588,9.485065,8.377886,8.562182
VMA21,7.727631,8.006494,7.711071,8.637128,8.485879,8.545439,8.646613,8.522163,7.514527,7.307326
KIAA0020,7.642406,7.9564,8.208305,8.787184,8.594917,8.563224,8.565395,8.349099,6.919147,6.913055
ATG9A,8.855756,8.883768,8.73379,9.182453,9.296697,9.114429,9.46195,9.569838,10.50393,10.8384
ARMCX6,8.616447,8.724066,8.567473,8.719637,8.691057,8.896612,8.599863,8.805285,7.48842,7.693618
RASA3,8.913383,8.762959,8.813179,8.922362,8.863446,8.772406,8.559335,8.325486,7.476243,7.396004
SOAT1,8.100051,8.292078,8.39565,8.922243,8.603421,8.707634,8.292987,8.190322,6.507574,6.954915
GALNT7,8.256314,8.7082,8.849727,7.883254,7.70022,7.615077,7.579115,7.318158,5.457236,5.804202
FAM13A,7.430786,7.349507,7.49748,6.803777,6.522729,6.937541,6.779369,6.945363,8.059661,8.210448
ZER1,8.630549,8.813306,8.756868,8.518025,8.442259,8.229279,8.346017,8.287327,9.460737,9.876856
OTTHUMG00000152404,8.446846,8.399599,8.537418,6.769777,6.694897,6.701181,6.772188,7.010374,7.95204,8.357067
PDCL3,7.561191,7.581614,7.709242,8.085321,7.951219,7.781218,7.933304,7.741424,6.761894,6.699756
DNAJC2,7.569093,7.800744,7.914858,8.433226,8.336908,8.474491,8.293935,8.333493,7.228604,7.238259
FECH,7.830408,7.953656,7.984634,10.21947,10.29102,10.06214,10.71582,10.66456,11.70863,12.05951
TBCE,7.750838,8.027766,7.946146,8.773197,8.795971,8.631752,8.65742,8.499169,7.322849,7.534705
CLN8,7.126776,6.920516,7.026505,6.933352,7.008454,6.963401,6.938979,7.069146,7.908681,8.127412
LRRC2,5.315757,5.268924,5.27054,6.263408,5.973649,5.773995,5.926575,5.84579,7.297352,7.833605
NFS1,8.117112,8.277417,8.154687,9.188605,9.193454,9.333663,9.310284,9.456856,8.230018,8.454993
PRUNE,8.497702,8.725753,8.742476,9.091535,8.88488,8.818912,8.743618,8.675719,7.535069,7.635617
PRKCQ,9.425037,9.598291,9.417482,9.38029,9.235328,8.96195,8.91334,8.33535,6.902128,6.947511
MIR635,4.037972,4.840676,4.371461,4.664662,4.195583,4.461197,4.508222,4.774896,7.167742,8.251514
CD320,7.639046,7.907411,7.655141,9.456703,9.42422,9.105597,9.153038,9.084526,7.897358,7.795643
EMC3,8.247,8.292883,8.245932,9.18239,9.100589,8.822273,9.203054,9.064669,10.27884,10.6267
EI24,9.95915,10.14845,9.996184,11.13242,11.20334,10.99366,11.1801,10.99043,9.990173,10.08767
POGLUT1,8.102239,8.387721,8.67588,8.304704,7.94782,8.141138,7.66961,7.896059,6.201501,6.007123
